Map Erased - Mapping Started
Pose: X: 1041.70 Y: 1121.63 H: -0.46

0.87
Pose: X: 1040.96 Y: 1122.02 H: -0.52

0.95
Pose: X: 1040.63 Y: 1122.22 H: -0.60

1.02
Pose: X: 1040.63 Y: 1122.22 H: -0.67

1.09
Pose: X: 1040.69 Y: 1122.17 H: -0.74

1.17
Pose: X: 1040.86 Y: 1122.01 H: -0.82

1.24
Pose: X: 1041.01 Y: 1121.84 H: -0.89

1.32
Pose: X: 1041.10 Y: 1121.72 H: -0.97

1.39
Pose: X: 1041.10 Y: 1121.72 H: -1.04

1.46
Pose: X: 1041.13 Y: 1121.65 H: -1.12

1.54
Pose: X: 1041.16 Y: 1121.58 H: -1.19

1.62
Pose: X: 1041.19 Y: 1121.51 H: -1.27

1.69
Pose: X: 1041.17 Y: 1121.58 H: -1.35

1.77
Pose: X: 1041.17 Y: 1121.58 H: -1.42

1.85
Pose: X: 1041.17 Y: 1121.58 H: -1.50

1.93
Pose: X: 1041.17 Y: 1121.51 H: -1.58

2.01
Pose: X: 1041.17 Y: 1121.51 H: -1.66

2.08
Pose: X: 1041.18 Y: 1121.58 H: -1.74

2.17
Pose: X: 1041.17 Y: 1121.51 H: -1.82

2.25
Pose: X: 1041.21 Y: 1121.65 H: -1.90

2.33
Pose: X: 1041.18 Y: 1121.58 H: -1.99

2.42
Pose: X: 1041.15 Y: 1121.51 H: -2.07

2.50
Pose: X: 1041.15 Y: 1121.51 H: -2.16

2.59
Pose: X: 1041.10 Y: 1121.45 H: -2.24

2.67
Pose: X: 1041.05 Y: 1121.39 H: -2.32
2.76
Pose: X: 1041.00 Y: 1121.34 H: -2.41

2.84
Pose: X: 1040.82 Y: 1121.20 H: -2.49

2.93
Pose: X: 1040.70 Y: 1121.11 H: -2.59

3.03
Pose: X: 1040.63 Y: 1121.07 H: -2.68

3.12
Pose: X: 1040.42 Y: 1120.98 H: -2.77

3.20
Pose: X: 1040.35 Y: 1120.95 H: -2.85

3.29
Pose: X: 1040.20 Y: 1120.92 H: -2.95

3.40
Pose: X: 1040.12 Y: 1120.91 H: -3.05

3.49
Pose: X: 1039.97 Y: 1120.90 H: -3.14

2.72
Pose: X: 1039.82 Y: 1120.90 H: 3.06

2.63
Pose: X: 1039.67 Y: 1120.92 H: 2.98

2.55
Pose: X: 1039.67 Y: 1120.92 H: 2.89

2.46
Pose: X: 1039.59 Y: 1120.94 H: 2.80

2.36
Pose: X: 1039.66 Y: 1120.92 H: 2.71

2.22
Pose: X: 1039.46 Y: 1121.03 H: 2.57

2.16
Pose: X: 1039.46 Y: 1121.03 H: 2.51

2.09
Pose: X: 1039.28 Y: 1121.17 H: 2.43

2.00
Pose: X: 1039.17 Y: 1121.27 H: 2.35

1.92
Pose: X: 1038.92 Y: 1121.55 H: 2.27

1.83
Pose: X: 1038.82 Y: 1121.68 H: 2.18

1.75
Pose: X: 1038.70 Y: 1121.87 H: 2.09

1.65
Pose: X: 1038.63 Y: 1122.00 H: 2.00

1.56
Pose: X: 1038.60 Y: 1122.08 H: 1.90

1.47
Pose: X: 1038.58 Y: 1122.15 H: 1.82

1.38
Pose: X: 1038.56 Y: 1122.22 H: 1.73

1.30
Pose: X: 1038.55 Y: 1122.37 H: 1.65

1.21
Pose: X: 1038.54 Y: 1122.53 H: 1.56

1.13
Pose: X: 1038.55 Y: 1122.60 H: 1.48

1.05
Pose: X: 1038.56 Y: 1122.68 H: 1.40

0.97
Pose: X: 1038.57 Y: 1122.75 H: 1.32

0.88
Pose: X: 1038.59 Y: 1122.83 H: 1.23

0.81
Pose: X: 1038.62 Y: 1122.90 H: 1.15

0.73
Pose: X: 1038.66 Y: 1122.97 H: 1.08

0.65
Pose: X: 1038.69 Y: 1123.03 H: 1.00

0.57
Pose: X: 1038.78 Y: 1123.16 H: 0.91

0.48
Pose: X: 1038.93 Y: 1123.33 H: 0.83

0.41
Pose: X: 1039.09 Y: 1123.50 H: 0.75

0.33
Pose: X: 1039.15 Y: 1123.55 H: 0.68

0.25
Pose: X: 1039.27 Y: 1123.64 H: 0.60

0.18
Pose: X: 1039.40 Y: 1123.72 H: 0.53

0.10
Pose: X: 1039.47 Y: 1123.75 H: 0.45

0.03
Pose: X: 1039.54 Y: 1123.78 H: 0.38

Pose: X: 1039.68 Y: 1123.83 H: 0.27

Pose: X: 1039.83 Y: 1123.87 H: 0.19

Pose: X: 1039.91 Y: 1123.88 H: 0.12

Pose: X: 1039.91 Y: 1123.88 H: 0.04

Pose: X: 1040.06 Y: 1123.88 H: -0.03

Pose: X: 1040.13 Y: 1123.87 H: -0.11

Pose: X: 1040.21 Y: 1123.86 H: -0.19

Pose: X: 1040.28 Y: 1123.85 H: -0.26

Pose: X: 1040.28 Y: 1123.85 H: -0.34

Pose: X: 1040.36 Y: 1123.82 H: -0.41

Pose: X: 1040.42 Y: 1123.78 H: -0.49

Pose: X: 1040.49 Y: 1123.75 H: -0.57

Pose: X: 1040.62 Y: 1123.66 H: -0.64

Pose: X: 1040.73 Y: 1123.56 H: -0.72

Pose: X: 1040.90 Y: 1123.41 H: -0.79

Pose: X: 1040.95 Y: 1123.35 H: -0.86

Pose: X: 1040.95 Y: 1123.35 H: -0.90

Pose: X: 1042.13 Y: 1121.85 H: -0.91

Pose: X: 1044.25 Y: 1119.14 H: -0.91

Pose: X: 1047.02 Y: 1115.59 H: -0.91

Pose: X: 1050.09 Y: 1111.69 H: -0.91

Pose: X: 1053.58 Y: 1107.25 H: -0.91

Pose: X: 1056.93 Y: 1102.98 H: -0.90

Pose: X: 1060.47 Y: 1098.48 H: -0.90

Pose: X: 1063.98 Y: 1094.05 H: -0.90

Pose: X: 1067.48 Y: 1089.62 H: -0.90

Pose: X: 1070.95 Y: 1085.26 H: -0.90
